Feature ID	Taxon	Confidence
5784e8c1be887fdb3986f2500cf7c1ae	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__butyricum	0.9942794016660206
91eab9456f27ae24a87b043074baba07	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9715026912796381
540e5d7fcd88dd7a555437097547b01c	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila; s__	0.9959395016172339
4cd6bab5a019ad9f09c00159bf426959	Unassigned	0.9016596815908902
6bd111f7d98e83d3862907ad8951fd51	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9774326187602036
f06fc19b3a77ed9be80d651302f58646	k__Bacteria	0.951017619237139
113f26a8b132f3d57b1d8eb000c4f30b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.7459951960143908
b33730ffdf2c7886d0e944081ed724b4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium	0.9780554303152496
c3ce0c3588b1619260395a4fe3329fa6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.8848003843256153
22de4ac16ca727fa9e032fac1323286c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	0.8989560898025741
40a9ffcd7fefdbbe04713392f5195d9e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]	0.8299518175213554
488f68fa6991a7166a53c316690624a5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Leucobacter; s__	0.8511125626635566
ca76c42a830be75376a889bee7489c4f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.984228799804321
dfef012f3d94c2dd79ed70bb66747ba4	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae	0.7456542547530765
37d17f747ec4104fe3f71b74ed4f16d0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus	0.726908065181998
cdb9b8d1773965681c82b6209a1db80e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium	0.7616179606344752
45997e3b14142b70d8fb569f49bb83a2	k__Bacteria	0.9593139983645127
015db440e83ae2c9725732abc7cbace2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.7153259103730726
fe3b44ffb634fe29f1557834981f7d25	Unassigned	0.9283887863096538
3f5386a3b3599cf3b81da29ded052965	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.7886343693151919
9ec3b2c5defb84760853ce33a5d64cdb	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium	0.9978766076441704
add6ede9c11ce277d35035773789cb16	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__butyricum	0.993107770056016
fbdcbc56706caff0569c5e7a47922260	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9173146966514647
9d994a3728070f10ba62f8fcaa20b9bd	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelothrix; s__	0.9901210948988816
dd9acc2a7c9d270505b219592ca810ed	k__Bacteria	0.957308966477022
6277cdcbe2f5147eb2fd4084af012ea1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Wohlfahrtiimonas; s__	0.911171080763231
f649e9bb37ebab6f6f8ff55eb0e5ebea	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Wautersiella; s__	0.9400187693651373
8770b6e99628f49041d029f1b57aba02	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.878225507025418
bdaff9ca4e99d6f5897b09d85fc802ad	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__butyricum	0.998455208076283
f502cd85169e020047c41bbb1f35c77e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9810845683508089
dc9195b3702d9d1e21eb319105e80f11	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.8435623520513722
588646b15ee78efa164bfe6782a00c79	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__brevis	0.9197813704111759
44bb589e5984bf0fbe2a0f981bf5d285	k__Bacteria	0.9629259944834078
45360616798dbd307b1008349f3b08b1	k__Bacteria	0.9767959970254102
b99f17170f7cdad2511eeddfd7a01938	k__Bacteria	0.9403619906037325
7371bfaaa4e013395e93490b89caa657	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.8904067892893599
43af4b000a2064105f2e57ed4fc712b8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9996352410030749
276e46fb0d2af39c1431acd3e5fc0843	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae	0.7084491802635385
a3090b50be8b6130dd9056b00190afd2	k__Bacteria	0.9914395340436665
c2850dd5d7c55f637d1bc6aed05389ee	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__plantarum	0.7232258135476295
582c7c8a2beb2e9620c8c540d8572b61	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9426612430631506
c9729f4814572ccba4e024b07d882b2f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.7247157206336592
a198b4016327327ac2df087f0ae364cb	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Providencia; s__	0.9561371410688123
ddece88235dcb6db84081fb1c7de82f7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9768703831821298
0d8cb7cb1b0dbd042d9a97dda5d68f51	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__helveticus	0.8505811081200316
f31e40bbf39b8624a9432cd40f974556	k__Bacteria	0.9320540998482981
d0024b11de437f6784066a3fbd5e53ca	k__Bacteria	0.9934982313518784
226e4731ffa9131b59d4ec70c95f1679	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae	0.8639330968904281
bd48c9d145f0b2b9463e560b6c044150	k__Bacteria	0.8987287697151346
b89090fe8bdd36880044d47b0b2ff4c3	k__Bacteria	0.954306738968238
b9b93c05d225cfecd35f2398bad6414b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Morganella; s__morganii	0.8226208884595635
c079208b4006e11d420120c62de4ebbd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae	0.8844363678114844
ea75ff704d005ff837a93608331fce8b	Unassigned	0.9321033368951465
03babeabf8d49b2b275df2b60ac9edf4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__plantarum	0.708215536803846
fbb4dd0e6b5c9135652d47b151797ce1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.967792092714199
a06619ce070120e5a4112a6b1f15d018	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens	0.9986991737616043
f15d8854ac1291db9c404c9bba05c8f2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.7558361422498379
08a0e789b65c21cc0d475e460856c19d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiopsaceae	0.99923228593125
576ee19e033e1f027530acee95345dc4	k__Bacteria	0.989078889462134
ad041405ab9f85da8ba876540cbdec8b	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	0.9660899447719357
53860c0d465f0ee726214bbb4aba1824	k__Bacteria	0.9294743015774655
3f5f0fd43fbeab802ff3ce484862b345	k__Bacteria	0.9333392562806923
e213fe20ce7eda6869c1ae57b4a392d8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Sedimentibacter; s__	0.9062124420626702
f7d173d77124d9ad373cbdae8eff33f8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Sedimentibacter; s__	0.9852371726100723
41f451ee919496e986bb6df6f2e970e3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__tyrobutyricum	0.9019255057122652
2f6ed4821257cf443facc276a1ff21a1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]	0.9924458472407907
1043794d51d478ffb4ea1f5e8fe91175	Unassigned	0.9186819585401147
1b4dc93e0cb89eb94dae5c5e2f845036	k__Bacteria	0.9567830784607477
ab246bcbb6a6fd9148fab203e6bc2a70	k__Bacteria	0.9301247030671506
5a839cc54d69359ba7939b396a36eb31	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.7523602102971356
7c903bcf3f525cc1a57425d8215766ac	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Dysgonomonas; s__	0.7352709158933918
a72f79d79d3281f0d4abe45903701437	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__	0.8492498392927145
81eba45e038169e1dd24ba33dca5a53a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	0.7596114050023903
a4391cbaec192a01d03298d3e59798b3	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae	0.9989393827320447
5b49399c9448c6032cc32dc4ba3bc403	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae	0.9626149045857445
d15f94caad4fc1313cd7c01c20ab0760	k__Bacteria	0.9367792947220073
a853dd1f3dd39b4b9c0f53d53cf53b31	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9665197477301465
770539b0bf906dd7e504794f4a6f915e	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Wautersiella; s__	0.9909621759697941
6a5ae68c0805ad813fe800830b78f85a	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__multivorum	0.9732780041502997
a8101e7024100ab0ce32e92e7253e0c0	k__Bacteria	0.9490803388429033
2989814b2d215e9bd2bf17c5a0446e82	k__Bacteria	0.9347585992391947
64bc872cdeeb93ae49ea0dffcd97dcff	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter	0.990876213195612
1d07a9e418c76bdb61fe96267eea462b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9917304726358592
b278199138e94f432f8dc22752780493	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__guillouiae	0.9253751748159823
341a5ce698ad0620548bb90f0af99bc5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__; s__	0.9777485774645905
6e1d68fdfc4e40a963649b173cfd384a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Rummeliibacillus; s__	0.724736469055539
60d377144dbeb17dd77c8654d44ef4a6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.8705396090635455
535a38eac04ac5db3a1d54fba4af027f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	0.8601065016248074
33363b9a290a27a7f6553a4466f455aa	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.952179855849033
1bd4001309c5a3f07c99725271fb098a	k__Bacteria	0.9685837047447774
1b8ed6beff6f80991c8753409efb0695	k__Bacteria	0.9488701745479095
faa5661a00e425baf701186444655d1c	k__Bacteria	0.9523159764729341
357a22ebffa68057c5c90814f63d793f	k__Bacteria	0.9261184243654323
b3c4b491a91694b10125966e49b808dc	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.956889302028832
bd80a27f971ae61747da8c6e15cf71a4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae	0.7812392421546334
6b61b5319e204907834915c82a9a0a13	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae	0.9983761956402073
9e61844ccd458ee43b82d9e776c7ee62	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8028950554633272
b8ffc7456170aabac7f64831f83dc8ef	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9363717932825875
fe1a94e451de9e41c863d8bccb38381c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9714575862357144
251442831923071ec5969ff2c026fe83	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	0.9303954142949104
ae9afbe881d4d30d777972b610877301	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9713907118785785
9536165d815d2a64c088b20452f9820c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.8166616665553451
6022d82420e0b12841de94b461a322d4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__acidaminiphila	0.963576720349746
80752bee540a67f6d2cfdcaf91788231	k__Bacteria	0.9628845248926275
cea2daebee7b8e098346df9c8921cf8c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.7884140526881853
eb452b8ea10bee856a91e955541bde44	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8573380616755261
ff61aa44bcb72a55776bb76637436f95	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Morganella; s__morganii	0.7843743130587876
126e99f20dbfd1a8ecd9bb1082e703cc	k__Bacteria	0.9119979660604977
8d8dfe1f6a558915975fd1892301218c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.7449967402910224
879a9acf75621c10f545a0c027439e6f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.914029206784002
0ddecf5318af924b485f9cafea912757	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9993716834120837
a243475d1c19d2f0cac1ddb50b039333	k__Bacteria	0.9281588698828046
08bd9d0c0aaea2fb45db0d61afef4a24	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.8410278539100924
20b527d4b7cfe9d5841b23f71f59a653	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9970905415016534
15158fdf66e5bb7570f252906a5f9016	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.8923182321895022
2df3ff81d0d45034cd00c863f59a7259	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Dysgonomonas	0.7946768483587867
677d0545291fe21760e6328b054e6f26	k__Bacteria	0.9463686583550756
abdf03f1e772546541d349e9bdf7222c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__amylolyticus	0.7968248268349595
019fb20eadd9d477308a4eddf396f68d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__curdlanolyticus	0.9805964067780348
09640d02a27e17ec34a2701da9c6ca9f	k__Bacteria	0.9168234394537066
adfcb80ff4eded73d51e9265fc178618	k__Bacteria; p__Bacteroidetes	0.9323701148104727
732db735ee879edce08c25ad13a766a0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Wautersiella; s__	0.9113848062727442
9088dcef4fcc13c6d5ce805bc2eca462	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__; s__	0.9967973087571507
434d3eefa24df7a55703a1f4601f3992	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9530505508178868
4d30bf6844ff73f15b456463ba52d45f	k__Bacteria	0.9366899307037521
da164ac219a8f067b8aea23f9893a36b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__thermopalmarium	0.9290294832628883
55d589fdc481d48f67961d9a467ed77d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.8984156144731246
722ba817aca7790f32e3fefe597e857b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus; s__	0.8623882507916018
df5556b5d374f23eeca6c0c3e330d507	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.7801493104065444
fded28ec2c18a93e314136bcc5c6fffe	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	0.8736806893909163
c635a55083ef74e4190d68bb06e53953	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9803376176275673
ebb45959d107a74d153db0a2c0ae0aef	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__	0.9920554579762014
b5b3e91f994cff7bb73acfb4adf17610	k__Bacteria; p__Firmicutes; c__Clostridia	0.7168546678993266
963b8712a339d00825a0248d7a314991	k__Bacteria	0.9321465384572777
3500d18cab5d740dcbc7c8b1ef4f913d	k__Bacteria	0.9510727390290491
537ed84eaf949247f8f0c9e35fd7b31d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999454029265843
00720addb905a88200e168d34ac0e511	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.8224587799053581
7e74ce24fbd5069977873390a86b9bd3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	0.9948672708109056
943790b95dfcedcc5acb9c037d75316d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__lautus	0.9469211889361604
a25b4eda68c25d90cc8d37da64407b75	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Dysgonomonas; s__	0.8233183832487171
38cfcaecb1e0168a7694751670d37247	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]	0.8285481220517678
73232efa85bb88fd3c6b1a817bc9596b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.8457600823237077
4684e6f928fc3681468375386416029c	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Wautersiella; s__	0.9541793993197711
339615dad72c55678c523bf5be062eac	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus	0.7435759644178652
f161f31f5ad044e24244ecd1470a7a5f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__brevis	0.8379830049760253
c02ad530c00f153ff1ea15794401ccf6	k__Bacteria; p__Firmicutes	0.7215008613307743
fdbcd0e4d9c5794c159050b939e56c27	k__Bacteria	0.9640559803037568
4e41bf1230e5779bc822a9b640858288	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9638478498663634
5bdcb0aec1745082c70090d1d111f7d4	k__Bacteria	0.9463837910793506
b52408730bcb556bac2dd2a1f6fc2910	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9373788500904728
2a6eab539302f1521c3f6205db6026ee	k__Bacteria	0.9575796022081718
314421932c7aa12e755a594806abf344	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.7941068527836516
c57f138d0ec77a5bd5ce5eba6e0e3da8	k__Bacteria; p__Proteobacteria	0.9652287460209545
417ba64a665c9adbc1d588baed62f4d4	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__	0.9403923060108238
22c38a06cf457b44d9e50a68349fafbc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.9555793380211204
b2f2d6b91ef2aeae085d167734fb62e0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9496587500911684
0c751421ad933114d2899f338c4c04b5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium	0.9756918831477107
67f3ced5870abe02ad4d50dcc5b47fbe	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.8699196416122
6f95cdb84a2f57f1d1231a22abc9aa7d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus	0.7182709167363661
36de873e4f745401f6520369acfbe4f2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia	0.7056406149000038
176c1e96147b849f8ac83a09e31ef46d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.999271161500884
25b81df9b6ed5cd256bd6040dbf72fd3	k__Bacteria	0.9286493228662538
5e20253e4491f09d645f1e3ed8932f5f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9428631392314624
24315e2811cd527f2728387af569f89e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.8486526478337456
b4bee564f4911b3c7cc6f084b3a698ff	Unassigned	0.9043150635944446
828fd5626de6095fada111cbe540767b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__	0.9583530290764036
2caccf7c768ae8032a34ff48f8a16aea	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium	0.9248793830243395
b624b7996a6d6a9db16ed1712e7bfd96	k__Bacteria	0.9403523293572589
7b6a7678d3d7e2bc3f4cfcd0e72b2a4a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	0.9977779485940305
2b1493513c82cac4e175cf615f583e69	k__Bacteria	0.9728228859202471
7cd56d44a83ee42c6ed01a0df59a5163	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9762019997764662
4cdcdcd28525f10f0ef5aead3e51d4fd	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus; s__	0.7616400756191433
d3350861afe3136cde6e6b6465bf996f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9088094869344463
7f003f53c32cc3fea382be0b58a429db	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.958459747374728
8dc920757eb0383a4f7a67de5880ee8f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.706749693806532
51635b0c100698beab4b6cc4fc170627	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9903795233133861
f1f57ab34815a6b580b8f380ac8f900e	k__Bacteria	0.9400776767442443
377bba713d22582b9aa28fb78e35c00c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9328727779685411
23a9121895cca01e809c126b800f3c40	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__	0.8458580394434003
c4adfd06ab3a4dfd769ac9763355a56d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9728219840836096
a015c1c9301dcc744afea5143a9ac701	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Morganella; s__morganii	0.7686339133390573
acde577bd4a41bf60b0721db3773139d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__	0.7888776077056385
c2846dd132ddb8b8553b8a1d43ff9ade	k__Bacteria	0.9444517477229176
c204d9a8636b94877b610282dcb46b2e	k__Bacteria	0.9097266115830055
5a5cfe56d275b1b6ea46caedff580c07	k__Bacteria	0.9483736339567777
79681b88e408031970a197f627206bd9	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Providencia; s__	0.9974637898504385
f4c034863fb704b6cf1859cd5038e876	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__guillouiae	0.7509712725451901
56088648b6a0565e87ddafba7052ecf5	k__Bacteria	0.9451082512286403
e25d1ec34bbba0d110b9c1873116ff6b	k__Bacteria	0.9322906643865554
05c243701190afb31c4144d1a6d7b560	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae	0.9721027738972843
5a33c0e5d7d806529ff6467fe50af49d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	0.909707192241829
57f899cdba9d04bea62fd2b6656b056b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__brevis	0.9160681265767368
